uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,240
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,58
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,69
RJ,PNEUMONIA,DOMICILIO,"60 - 69",F,6
RJ,PNEUMONIA,DOMICILIO,"60 - 69",M,14
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,549
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,711
RJ,PNEUMONIA,IGNORADO,"60 - 69",F,1
RJ,PNEUMONIA,IGNORADO,"60 - 69",M,1
RJ,PNEUMONIA,OUTRO,"60 - 69",M,4
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,88
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,140
RJ,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",F,5
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,8
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,675
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,781
RJ,SEPTICEMIA,OUTRO,"60 - 69",F,3
RJ,SEPTICEMIA,OUTRO,"60 - 69",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,106
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,106
RJ,SRAG,HOSPITAL,"60 - 69",F,8
RJ,SRAG,HOSPITAL,"60 - 69",M,6
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RN,OUTRAS,DOMICILIO,"60 - 69",F,53
RN,OUTRAS,DOMICILIO,"60 - 69",M,86
RN,OUTRAS,HOSPITAL,"60 - 69",F,139
RN,OUTRAS,HOSPITAL,"60 - 69",I,1
RN,OUTRAS,HOSPITAL,"60 - 69",M,172
RN,OUTRAS,IGNORADO,"60 - 69",F,5
RN,OUTRAS,IGNORADO,"60 - 69",M,5
RN,OUTRAS,OUTRO,"60 - 69",F,3
RN,OUTRAS,OUTRO,"60 - 69",I,1
RN,OUTRAS,OUTRO,"60 - 69",M,13
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,10
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,10
RN,OUTRAS,POSTO_SAUDE,"60 - 69",F,2
RN,OUTRAS,VIA_PUBLICA,"60 - 69",F,5
RN,OUTRAS,VIA_PUBLICA,"60 - 69",M,13
RN,COVID,HOSPITAL,"60 - 69",F,1
RN,COVID,HOSPITAL,"60 - 69",M,6
RN,INDETERMINADA,DOMICILIO,"60 - 69",F,1
RN,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RN,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,6
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,12
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,31
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,23
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,2
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RN,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,1
RN,PNEUMONIA,DOMICILIO,"60 - 69",F,6
RN,PNEUMONIA,DOMICILIO,"60 - 69",M,5
RN,PNEUMONIA,HOSPITAL,"60 - 69",F,53
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,85
RN,PNEUMONIA,IGNORADO,"60 - 69",F,3
RN,PNEUMONIA,OUTRO,"60 - 69",F,1
RN,PNEUMONIA,OUTRO,"60 - 69",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RN,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
RN,SEPTICEMIA,DOMICILIO,"60 - 69",F,7
RN,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
RN,SEPTICEMIA,HOSPITAL,"60 - 69",F,53
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,76
RN,SEPTICEMIA,IGNORADO,"60 - 69",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RN,SRAG,DOMICILIO,"60 - 69",F,2
RN,SRAG,HOSPITAL,"60 - 69",M,1
RO,OUTRAS,DOMICILIO,"60 - 69",F,15
RO,OUTRAS,DOMICILIO,"60 - 69",M,40
RO,OUTRAS,HOSPITAL,"60 - 69",F,73
RO,OUTRAS,HOSPITAL,"60 - 69",M,107
RO,OUTRAS,IGNORADO,"60 - 69",F,1
RO,OUTRAS,OUTRO,"60 - 69",M,7
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RO,OUTRAS,VIA_PUBLICA,"60 - 69",M,11
RO,COVID,HOSPITAL,"60 - 69",M,4
RO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RO,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RO,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,3
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,28
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,31
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
RO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,22
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,31
RO,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
RO,SEPTICEMIA,HOSPITAL,"60 - 69",F,27
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,44
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RO,SRAG,HOSPITAL,"60 - 69",F,1
RR,OUTRAS,DOMICILIO,"60 - 69",F,2
RR,OUTRAS,DOMICILIO,"60 - 69",M,3
RR,OUTRAS,HOSPITAL,"60 - 69",F,15
RR,OUTRAS,HOSPITAL,"60 - 69",M,19
RR,OUTRAS,OUTRO,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,7
RR,PNEUMONIA,HOSPITAL,"60 - 69",F,7
RR,PNEUMONIA,HOSPITAL,"60 - 69",M,5
RR,SEPTICEMIA,HOSPITAL,"60 - 69",F,6
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,12
RS,OUTRAS,DOMICILIO,"60 - 69",F,257
RS,OUTRAS,DOMICILIO,"60 - 69",M,534
RS,OUTRAS,HOSPITAL,"60 - 69",F,845
RS,OUTRAS,HOSPITAL,"60 - 69",I,1
RS,OUTRAS,HOSPITAL,"60 - 69",M,1259
RS,OUTRAS,IGNORADO,"60 - 69",F,7
RS,OUTRAS,IGNORADO,"60 - 69",M,8
RS,OUTRAS,OUTRO,"60 - 69",F,15
RS,OUTRAS,OUTRO,"60 - 69",M,63
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,52
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,107
RS,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,26
RS,COVID,HOSPITAL,"60 - 69",F,16
RS,COVID,HOSPITAL,"60 - 69",M,19
RS,COVID,OUTRO,"60 - 69",F,1
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,12
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,27
RS,INDETERMINADA,HOSPITAL,"60 - 69",F,5
RS,INDETERMINADA,HOSPITAL,"60 - 69",M,6
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RS,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,12
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,26
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,193
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,246
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,14
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,17
RS,PNEUMONIA,DOMICILIO,"60 - 69",F,6
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,7
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,286
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,448
RS,PNEUMONIA,IGNORADO,"60 - 69",F,1
RS,PNEUMONIA,IGNORADO,"60 - 69",M,3
RS,PNEUMONIA,OUTRO,"60 - 69",F,2
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,13
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,20
RS,SEPTICEMIA,DOMICILIO,"60 - 69",F,3
RS,SEPTICEMIA,DOMICILIO,"60 - 69",M,4
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,385
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,492
RS,SEPTICEMIA,IGNORADO,"60 - 69",F,2
RS,SEPTICEMIA,IGNORADO,"60 - 69",M,1
RS,SEPTICEMIA,OUTRO,"60 - 69",F,3
RS,SEPTICEMIA,OUTRO,"60 - 69",M,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,16
RS,SRAG,HOSPITAL,"60 - 69",F,2
RS,SRAG,HOSPITAL,"60 - 69",M,7
RS,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SC,OUTRAS,DOMICILIO,"60 - 69",F,161
SC,OUTRAS,DOMICILIO,"60 - 69",M,276
SC,OUTRAS,HOSPITAL,"60 - 69",F,509
SC,OUTRAS,HOSPITAL,"60 - 69",M,680
SC,OUTRAS,OUTRO,"60 - 69",F,11
SC,OUTRAS,OUTRO,"60 - 69",M,34
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,37
SC,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
SC,OUTRAS,VIA_PUBLICA,"60 - 69",M,25
SC,COVID,HOSPITAL,"60 - 69",F,6
SC,COVID,HOSPITAL,"60 - 69",M,7
SC,INDETERMINADA,DOMICILIO,"60 - 69",F,4
SC,INDETERMINADA,DOMICILIO,"60 - 69",M,9
SC,INDETERMINADA,HOSPITAL,"60 - 69",F,3
SC,INDETERMINADA,HOSPITAL,"60 - 69",M,5
SC,INDETERMINADA,OUTRO,"60 - 69",F,1
SC,INDETERMINADA,OUTRO,"60 - 69",M,1
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SC,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,16
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,25
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,102
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,114
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
SC,PNEUMONIA,DOMICILIO,"60 - 69",F,7
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,11
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,166
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,253
SC,PNEUMONIA,OUTRO,"60 - 69",F,1
SC,PNEUMONIA,OUTRO,"60 - 69",M,1
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,8
SC,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,1
SC,SEPTICEMIA,DOMICILIO,"60 - 69",F,2
SC,SEPTICEMIA,DOMICILIO,"60 - 69",M,3
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,203
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,223
SC,SEPTICEMIA,OUTRO,"60 - 69",M,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SC,SRAG,HOSPITAL,"60 - 69",F,2
SC,SRAG,HOSPITAL,"60 - 69",M,2
SE,OUTRAS,DOMICILIO,"60 - 69",F,31
SE,OUTRAS,DOMICILIO,"60 - 69",M,42
SE,OUTRAS,HOSPITAL,"60 - 69",F,81
SE,OUTRAS,HOSPITAL,"60 - 69",M,146
SE,OUTRAS,IGNORADO,"60 - 69",F,1
SE,OUTRAS,OUTRO,"60 - 69",F,1
SE,OUTRAS,OUTRO,"60 - 69",M,2
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,25
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,51
SE,OUTRAS,VIA_PUBLICA,"60 - 69",M,7
SE,COVID,HOSPITAL,"60 - 69",F,1
SE,COVID,HOSPITAL,"60 - 69",M,2
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",F,1
SE,INDETERMINADA,DOMICILIO,"60 - 69",M,3
SE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
SE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,4
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,15
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,19
SE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SE,PNEUMONIA,DOMICILIO,"60 - 69",F,1
SE,PNEUMONIA,DOMICILIO,"60 - 69",M,1
SE,PNEUMONIA,HOSPITAL,"60 - 69",F,34
SE,PNEUMONIA,HOSPITAL,"60 - 69",M,57
SE,PNEUMONIA,IGNORADO,"60 - 69",M,2
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
SE,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
SE,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,61
SE,SEPTICEMIA,HOSPITAL,"60 - 69",M,62
SE,SEPTICEMIA,IGNORADO,"60 - 69",F,3
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SE,SRAG,HOSPITAL,"60 - 69",M,1
SP,OUTRAS,DOMICILIO,"60 - 69",F,887
SP,OUTRAS,DOMICILIO,"60 - 69",M,1684
SP,OUTRAS,HOSPITAL,"60 - 69",F,3060
SP,OUTRAS,HOSPITAL,"60 - 69",M,4325
SP,OUTRAS,IGNORADO,"60 - 69",F,31
SP,OUTRAS,IGNORADO,"60 - 69",I,146
SP,OUTRAS,IGNORADO,"60 - 69",M,37
SP,OUTRAS,OUTRO,"60 - 69",F,108
SP,OUTRAS,OUTRO,"60 - 69",M,255
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,273
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,390
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,11
SP,OUTRAS,VIA_PUBLICA,"60 - 69",F,17
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,127
SP,COVID,DOMICILIO,"60 - 69",F,4
SP,COVID,DOMICILIO,"60 - 69",M,2
SP,COVID,HOSPITAL,"60 - 69",F,67
SP,COVID,HOSPITAL,"60 - 69",M,73
SP,COVID,IGNORADO,"60 - 69",M,1
SP,COVID,OUTRO,"60 - 69",F,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
SP,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,7
SP,INDETERMINADA,DOMICILIO,"60 - 69",F,13
SP,INDETERMINADA,DOMICILIO,"60 - 69",M,49
SP,INDETERMINADA,HOSPITAL,"60 - 69",F,9
SP,INDETERMINADA,HOSPITAL,"60 - 69",M,16
SP,INDETERMINADA,IGNORADO,"60 - 69",M,1
SP,INDETERMINADA,OUTRO,"60 - 69",F,2
SP,INDETERMINADA,OUTRO,"60 - 69",M,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
SP,INDETERMINADA,POSTO_SAUDE,"60 - 69",M,1
SP,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,67
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,97
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,632
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,726
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,3
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,15
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,12
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,51
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,70
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",F,1
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"60 - 69",M,6
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,3
SP,PNEUMONIA,DOMICILIO,"60 - 69",F,70
SP,PNEUMONIA,DOMICILIO,"60 - 69",M,179
SP,PNEUMONIA,HOSPITAL,"60 - 69",F,1324
SP,PNEUMONIA,HOSPITAL,"60 - 69",M,2101
SP,PNEUMONIA,IGNORADO,"60 - 69",F,3
SP,PNEUMONIA,IGNORADO,"60 - 69",M,8
SP,PNEUMONIA,OUTRO,"60 - 69",F,20
SP,PNEUMONIA,OUTRO,"60 - 69",M,29
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,72
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,109
SP,PNEUMONIA,POSTO_SAUDE,"60 - 69",M,1
SP,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,6
SP,SEPTICEMIA,DOMICILIO,"60 - 69",F,25
SP,SEPTICEMIA,DOMICILIO,"60 - 69",M,37
SP,SEPTICEMIA,HOSPITAL,"60 - 69",F,1473
SP,SEPTICEMIA,HOSPITAL,"60 - 69",M,1763
SP,SEPTICEMIA,IGNORADO,"60 - 69",F,5
SP,SEPTICEMIA,IGNORADO,"60 - 69",M,6
SP,SEPTICEMIA,OUTRO,"60 - 69",F,14
SP,SEPTICEMIA,OUTRO,"60 - 69",M,13
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,39
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,52
SP,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,5
SP,SRAG,HOSPITAL,"60 - 69",F,22
SP,SRAG,HOSPITAL,"60 - 69",M,23
TO,OUTRAS,DOMICILIO,"60 - 69",F,18
TO,OUTRAS,DOMICILIO,"60 - 69",M,34
TO,OUTRAS,HOSPITAL,"60 - 69",F,43
TO,OUTRAS,HOSPITAL,"60 - 69",M,65
TO,OUTRAS,IGNORADO,"60 - 69",F,1
TO,OUTRAS,OUTRO,"60 - 69",F,1
TO,OUTRAS,OUTRO,"60 - 69",M,3
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
TO,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
TO,OUTRAS,VIA_PUBLICA,"60 - 69",M,5
TO,COVID,HOSPITAL,"60 - 69",F,2
TO,COVID,HOSPITAL,"60 - 69",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,3
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,6
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,16
TO,PNEUMONIA,DOMICILIO,"60 - 69",M,1
TO,PNEUMONIA,HOSPITAL,"60 - 69",F,21
TO,PNEUMONIA,HOSPITAL,"60 - 69",M,30
TO,PNEUMONIA,OUTRO,"60 - 69",M,1
TO,SEPTICEMIA,HOSPITAL,"60 - 69",F,17
TO,SEPTICEMIA,HOSPITAL,"60 - 69",M,22
TO,SRAG,HOSPITAL,"60 - 69",M,1
AC,OUTRAS,DOMICILIO,"70 - 79",F,19
AC,OUTRAS,DOMICILIO,"70 - 79",M,32
AC,OUTRAS,HOSPITAL,"70 - 79",F,35
AC,OUTRAS,HOSPITAL,"70 - 79",M,35
AC,OUTRAS,OUTRO,"70 - 79",F,1
AC,OUTRAS,OUTRO,"70 - 79",M,3
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AC,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
AC,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,9
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,12
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
AC,PNEUMONIA,DOMICILIO,"70 - 79",M,1
AC,PNEUMONIA,HOSPITAL,"70 - 79",F,33
AC,PNEUMONIA,HOSPITAL,"70 - 79",M,38
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AC,SEPTICEMIA,DOMICILIO,"70 - 79",M,3
AC,SEPTICEMIA,HOSPITAL,"70 - 79",F,18
AC,SEPTICEMIA,HOSPITAL,"70 - 79",M,18
AC,SEPTICEMIA,OUTRO,"70 - 79",M,2
AC,SRAG,HOSPITAL,"70 - 79",F,1
AL,OUTRAS,DOMICILIO,"70 - 79",F,125
AL,OUTRAS,DOMICILIO,"70 - 79",M,152
AL,OUTRAS,HOSPITAL,"70 - 79",F,172
AL,OUTRAS,HOSPITAL,"70 - 79",M,193
AL,OUTRAS,IGNORADO,"70 - 79",F,1
AL,OUTRAS,IGNORADO,"70 - 79",M,2
AL,OUTRAS,OUTRO,"70 - 79",F,2
AL,OUTRAS,OUTRO,"70 - 79",M,5
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,31
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,22
AL,OUTRAS,VIA_PUBLICA,"70 - 79",M,4
AL,COVID,HOSPITAL,"70 - 79",F,1
AL,COVID,HOSPITAL,"70 - 79",M,2
AL,INDETERMINADA,DOMICILIO,"70 - 79",F,2
AL,INDETERMINADA,DOMICILIO,"70 - 79",M,2
AL,INDETERMINADA,HOSPITAL,"70 - 79",F,1
AL,INDETERMINADA,HOSPITAL,"70 - 79",M,2
AL,INDETERMINADA,OUTRO,"70 - 79",M,1
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,19
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,48
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,46
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
AL,PNEUMONIA,DOMICILIO,"70 - 79",F,10
AL,PNEUMONIA,DOMICILIO,"70 - 79",M,12
AL,PNEUMONIA,HOSPITAL,"70 - 79",F,95
AL,PNEUMONIA,HOSPITAL,"70 - 79",M,105
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,16
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
AL,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
AL,SEPTICEMIA,DOMICILIO,"70 - 79",F,7
AL,SEPTICEMIA,DOMICILIO,"70 - 79",M,8
AL,SEPTICEMIA,HOSPITAL,"70 - 79",F,100
AL,SEPTICEMIA,HOSPITAL,"70 - 79",M,104
AL,SEPTICEMIA,IGNORADO,"70 - 79",M,1
